id,url,name,description,outings,typeOfCourse,duration
101,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=958,Mestrado em Química ,"O Mestrado em Química da FCUP é um mestrado de âmbito generalista, que visa uma formação científica avançada, moderna e versátil no campo da Química. Num contexto em que a Química ocupa uma posição central na resposta aos desafios societais atuais, em particular nos domínios da energia, saúde, ambiente, preservação dos recursos naturais e desenvolvimento de novos materiais funcionais, o curso procura responder a estes desafios na ótica da formação pedagógico-científica dos estudantes e da sua preparação para um percurso profissional de sucesso.","Indústria, Laboratórios/institutos públicos, Investigação científica em contexto académico,I&D em contexto empresarial, centros tecnológicos e de interface.",Mestrado,4 Semestres / 120 ECTS
102,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=959,Mestrado em Recursos Biológicos Aquáticos ,"O Mestrado em Recursos Biológicos Aquáticos da FCUP visa a formação de técnicos especializados, tendo em vista a adequada gestão, exploração e preservação do ecossistema aquático. Alicerçado em tópicos como a Aquacultura, a Biologia Aquática, a Biodiversidade de Organismos Aquáticos, a Ecologia Aquática, o curso está especialmente desenhado para biólogos e licenciados em áreas afins, que pretendam melhorar os seus conhecimentos e aptidões em vários aspetos relacionados com o ecossistema aquático, de modo a garantir a sua preservação e uma exploração sustentada dos recursos.","Técnicos Superiores do Sector Público e Privado,Investigação científica, Consultoria, Docência.",Mestrado,4 Semestres / 120 ECTS
103,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=6041,Mestrado em Segurança Informática ,O Mestrado em Segurança Informática (MSI) da FCUP visa a formação avançada e de qualidade de profissionais e investigadores na área da cibersegurança. O curso procura conferir a formação de base e os conhecimentos técnicos de segurança informática aos licenciados que pretendam seguir uma carreira profissional de sucesso nesta área.,"Auditoria de segurança e pen testing, Segurança na engenharia de software, Segurança de sistemas e dados, Segurança de redes e infraestruturas,Gestão da segurança da informação, Operações de segurança, Docência, Investigação científica.",Mestrado,4 Semestres / 120 ECTS
104,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=5881,Mestrado em Tecnologia e Ciência Alimentar ,"Resultado da colaboração entre a FCUP e a Escola de Engenharia da Universidade do Minho, o Mestrado em Tecnologia e Ciência Alimentar assegura uma formação orientada à solução de problemas ligados às Indústrias Agroalimentares e à alimentação. A formação ministrada aos estudantes dá-lhes competências em distintas áreas desde o processamento e a qualidade dos alimentos, ao desenvolvimento de novos produtos, tendo em consideração os aspetos nutricionais e sensoriais, assim como a certificação do sistema de gestão da segurança alimentar.","Indústrias alimentares, Investigação científica, Laboratórios de análises de produtos alimentares e outros, Empresas de consultoria, Empresas de distribuição alimentar, Empresas de comercialização de material científico e tecnológico.",Mestrado,4 Semestres / 120 ECTS
105,https://sigarra.up.pt/fcup/pt/cur_geral.cur_view?pv_curso_id=15261,"Mestrado em Vinho, Turismo e Inovação - Enoturismo ","Resultado da colaboração pioneira entre a U.Porto (através da FCUP) a Universidade de Rovira i Virgili (Tarragona, Espanha) e a Universidade de Bordéus (França), o Mestrado Erasmus Mundus em Vinho, Turismo e Inovação (WINTOUR) oferece um programa integrado de estudo que aproveita o know-how em Turismo e Enologia das três instituiçoes parceiras, todas elas localizadas em áreas turísticas altamente atraentes e com uma longa tradição na produção de vinhos de qualidade. Mais concretamente, o curso visa preparar profissionais altamente adaptáveis e qualificados nas áreas da gestão do turismo e produção de vinho, e capazes de promover e gerir projecos ecoturísticos inovadores,","Gestão de empresas de produção de vinho, Gestão de projetos ecoturísticos, Empreendedorismo",Mestrado,4 Semestres / 120 ECTS
106,https://sigarra.up.pt/fcnaup/pt/cur_geral.cur_view?pv_curso_id=832,Mestrado em Alimentação Coletiva ,"Destinado a a profissionais e diplomados nos domínios das Ciências da Nutrição, Ciências da Vida e Ciências Tecnológicas, o Mestrado em Alimentação Coletiva da FCNAUP tem como objetivo especializar e capacitar técnicos nas áreas da gestão, segurança e qualidade alimentar em serviços de alimentação. Ao longo do curso, são trabalhadas competências que permitem intervir na otimização de processos de produção de refeições, no controlo de qualidade e na criação de novas alternativas nutricionalmente desejáveis e seguras com uma boa relação custo/benefício.","Os Mestres em Alimentação Coletiva estarão habilitados para desempenhar um papel diferenciador na abordagem da segurança e qualidade alimentar em serviços de alimentação, assim como na definição e implementação de uma oferta alimentar assente nos princípios básicos da saúde e sustentabilidade. As saídas profissionais incluem ainda a Investigação e Ensino e a Indústria Agroalimentar e Inovação.",Mestrado,4 Semestres / 120 ECTS
107,https://sigarra.up.pt/fcnaup/pt/cur_geral.cur_view?pv_curso_id=18681,Mestrado em Ciências Gastronómicas ,"Resultado da colaboração entre a FCNAUP e a Escola Superior de Hotelaria e Turismo do Politécnico do Porto, o inovador Mestrado em Ciências Gastronómicas combina os domínios científicos das áreas das Ciências da Nutrição e Alimentação com os conceitos práticos das áreas da Restauração e da Gastronomia, para oferecer uma ""receita"" formativa assente na articulação entre os saberes científicos e a sua aplicação prática no mundo real. Ao longo do curso, são trabalhadas competências científicas em diferentes áreas, desde a nutrição às técnicas culinárias, a cultura, a sustentabilidade, a inovação, o marketing e o empreendedorismo.",Restauração coletiva / Investigação e Ensino /Inovação e Indústria Agroalimentar,Mestrado,4 Semestres / 120 ECTS
108,https://sigarra.up.pt/fcnaup/pt/cur_geral.cur_view?pv_curso_id=25661,Mestrado em Educação Alimentar ,"O Mestrado em Educação Alimentar da FCNAUP destina-se a profissionais interessados em desenvolver competências específicas e transversais para atuar no âmbito da Educação Alimentar, nomeadamente no planeamento, implementação e avaliação de programas e projetos educativos e curriculares de educação nas áreas da nutrição e alimentação. O mestrando em Educação Alimentar terá ainda a possiblidade de adquirir competências científicas e técnicas que o capacitem para fazer investigação-ação neste domínio, preparando-o para uma atuação comunitária dinâmica interventiva e de base científica.","Investigação/ação no domínio da Educação Alimentar.Este Mestrado possui acreditação CCPFC: Área de formação especializada Organização e Desenvolvimento Curricular, Especialização em Educação para a Saúde. O número de horas acreditadas para a progressão na carreira de professores do Ensino Básico e Secundário é de 300.",Mestrado,4 Semestres / 120 ECTS
109,https://sigarra.up.pt/fcnaup/pt/cur_geral.cur_view?pv_curso_id=834,Mestrado em Nutrição Clínica ,"O Mestrado em Nutrição Clínica da FCNAUP destina-se a profissionais das áreas de Ciências da Saúde, que pretendam aprofundar conhecimentos teóricos e realizar investigação na área da nutrição clínica. O curso apresenta uma forte componente clínica, suportada em conceitos teóricos aprofundados, que permitem compreender e ter capacidade de resolução de novas situações, em contextos amplos e multidisciplinares, bem como a capacidade de comunicar as suas conclusões a especialistas e à comunidade em geral, de acordo com as suas responsabilidades éticas, deontológicas e sociais.",Nutrição clínica / Investigação / Ensino na área da nutrição clínica.,Mestrado,4 Semestres / 120 ECTS
110,https://sigarra.up.pt/fcnaup/pt/cur_geral.cur_view?pv_curso_id=21621,Mestrado em Nutrição Comunitária e Saúde Pública ,"Fruto da colaboraçao entre três faculdades da U.Porto ( FCNAUP, FMUP e ICBAS), o Mestrado em Nutrição Comunitária e Saúde Pública oferece uma abordagem multidisciplinar e multicultural, pensada em termos de intervenção a nível de saúde, educação e mercado. O curso preparando profissionais, capazes de garantir empregabilidade no setor público e privado, que atuem a nível da alimentação e nutrição com base na evidência científica e com uma visão alargada à Saúde Pública.","Monitorização e vigilância da população e dos grupos populacionais na área da saúde relacionada com a nutrição e alimentação, Desenvolvimento de políticas alimentares e nutricionais, Planeamento, implementação, comunicação, gestão, monitorização e avaliação de programas de intervenção comunitária em saúde, nomeadamente na área da alimentação e nutrição, Intervenção comunitária no âmbito da alimentação e nutrição, Segurança e qualidade alimentar.",Mestrado,4 Semestres / 120 ECTS
111,https://sigarra.up.pt/fcnaup/pt/cur_geral.cur_view?pv_curso_id=23101,Mestrado em Nutrição Pediátrica ,"O Mestrado em Nutrição Pediátrica da FCNAUP tem como principal objetivo aprofundar e desenvolver competências avançadas e especializadas na área da Nutrição Pediátrica. Pretende-se dotar os estudantes de conhecimentos transversais a diferentes áreas de atuação profissional, facilitando a capacidade, o entendimento e o desempenho profissional para intervenção em áreas gerais e específicas da Nutrição Pediátrica, numa perspetiva preventiva e terapêutica, tanto a nível clínico como de investigação.","A aquisição e desenvolvimento de competências no curso visa proporcionar melhor capacitação de atividades profissionais na idade pediátrica, em áreas como Nutrição Clínica, Nutrição Comunitária e Saúde Pública, Investigação e Ensino.",Mestrado,4 Semestres / 120 ECTS
112,https://sigarra.up.pt/fadeup/pt/cur_geral.cur_view?pv_curso_id=23201,"Mestrado em Atividade Física, Exercício e Saúde ","O Mestrado em Atividade Física, Exercício e Saúde (2CAFES) tem como orientação a produção de conhecimento científico para a compreensão da influência da atividade física na capacidade funcional humana e das repercussões do exercício na saúde humana e nos diversos mecanismos associados ao desenvolvimento e/ou à prevenção de doenças crónicas em diferentes dimensões de análise (biológica, psicológica e social). O plano de estudos do curso contempla quatro ramos de especialidade: Atividades de Academia e na Natureza, Atividade Física Adaptada, Atividade Física para a Terceira Idade, ou Exercício em Contextos Clínicos.","Ginásios, Clubes de Saúde, Unidades de Cuidados de Saúde Primários (USF, UCSP), Hospitais, Clínicas médicas, Centros de apoio à terceira idade, Organizações da Sociedade Civil, Instituições Privadas de Solidariedade Social (IPSS), Associações Desportivas, Empresas ou outras.",Mestrado,4 Semestres / 120 ECTS
123,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1038,Mestrado em Economia e Administração de Empresas ,"O curso de Mestrado em Economia e Administração de Empresas da FEP oferece uma formação em banda larga em gestão, contemplando as suas várias áreas funcionais (contabilidade, finanças, marketing, recursos humanos, e operações e logística) e uma visão integrada e estratégica dos processos de gestão. Adicionalmente, o curso oferece formação complementar em economia, a nível micro e macro, de modo a informar e sustentar a tomada de decisão em gestão.","Contabilidade, Finanças, Marketing, Recursos humanos, Operações e Logística, Micro e maceroeconomia",Mestrado,4 Semestres / 120 ECTS
113,https://sigarra.up.pt/fadeup/pt/cur_geral.cur_view?pv_curso_id=853,Mestrado em Ensino de Educação Física nos Ensinos Básico e Secundário ,"O Mestrado em Estudos em Ensino de Educação Física nos Ensinos Básico e Secundário da FADEUP confere habilitação profissional para a docência da Educação Física nos Ensinos Básico e Secundário. Este curso, promove a aquisição de competências científicas e pedagógicas necessárias ao exercício da docência da Educação Física, assegurando uma formação comprometida com as atuais exigências de qualificação de professores, decorrentes das transformações da sociedade, da evolução científica e tecnológica sendo capaz de responder aos novos desafios da educação.",Professor de educação física nos ensinos básico e secundário.,Mestrado,4 Semestres / 120 ECTS
114,https://sigarra.up.pt/fadeup/pt/cur_geral.cur_view?pv_curso_id=851,Mestrado em Gestão Desportiva ,O Mestrado em Gestão Desportiva da FADEUP tem como objetivo transmitir conhecimentos e criar competências nos estudantes de forma a habilitá-los como gestores com capacidade de intervenção dentro do sistema desportivo nacional e internacional nas múltiplas organizações desportivas ou criando os seus próprios projetos e negócios.,"Comités Olímpicos e Paralímpicos, Confederações, Federações Desportivas, Clubes Desportivos e demais Organizações do Movimento Associativo, Universidades, Organizações não Governamentais (ONG), Entidades da Administração Pública Central, Regional ou Local, Empresas Públicas, Ginásios / Health Clubs, Empresas de Serviços Desportivos (de eventos, de lazer e turismo desportivo, de desportos de aventura e atividades radicais, entre outras), Empresas de produtos desportivos, Empresas de assessoria na área do desporto, Entidades da Comunicação Social.",Mestrado,4 Semestres / 120 ECTS
115,https://sigarra.up.pt/fadeup/pt/cur_geral.cur_view?pv_curso_id=16401,Mestrado em Psicologia do Desporto e Desenvolvimento Humano ,"O Mestrado em Psicologia do Desporto e Desenvolvimento Humano visa dotar os estudantes de conhecimentos aprofundados no domínio da psicologia do desporto e desenvolvimento humano, com recurso à atividade de investigação e/ ou ao aprofundamento de competências de intervenção.","Clubes desportivos, Federações e associações desportivas, Sociedades anónimas desportivas, Academias de formação de jogadores, Academias, health clubs e ginásios, Autarquias, Empresas municipais de serviços desportivos, Associações culturais e recreativas, Lares de idosos",Mestrado,4 Semestres / 120 ECTS
116,https://sigarra.up.pt/fadeup/pt/cur_geral.cur_view?pv_curso_id=16121,Mestrado em Treino Desportivo ,"O Mestrado em Treino Desportivo da FADEUP propõe uma formação aprofundada na área do treino desportivo. Delineado preferencialmente para treinadores já graduados (titulares de primeiro ciclo), o curso oferece aos estudantes a aquisição de conhecimentos e competências em matéria de treino desportivo, com o intuito de formar profissionais com um perfil de exceção, habilitados para o exercício profissional da atividade de Treinador de Desporto, coordenação de equipas técnicas pluridisciplinares e formação de treinadores. Os diplomados em Treino Despotivos são reconhecidos com o Grau de Treinador de Desporto, conferido pelo Instituto Português de Desporto e Juventude.","Formação reconhecida pelo Instituto Português de Desporto e Juventude para o exercício profissional da atividade de Treinador de Desporto, Especialistas em corpos técnicos das federações desportivas, Coordenação de equipas técnicas.",Mestrado,4 Semestres / 120 ECTS
117,https://sigarra.up.pt/fdup/pt/cur_geral.cur_view?pv_curso_id=10121,Mestrado em Ciências Jurídico-Empresariais       Não estão abertas candidaturas.  ,,,Mestrado,4 Semestres
118,https://sigarra.up.pt/fdup/pt/cur_geral.cur_view?pv_curso_id=581,Mestrado em Criminologia ,"Com acreditação renovada em 2016, o Mestrado em Criminologia apresenta atualmente um novo plano de estudos. Este passa a prever a possibilidade de Unidades Curriculares opcionais no 2º semestre, de modo a que os estudantes melhor possam adequar o seu percurso académico.Conferente do grau de Mestre em Criminologia, este ciclo de estudos conduz à apresentação de uma dissertação científica em Criminologia. A mera conclusão com aproveitamento das unidades curriculares dos 1.º e 2.º semestres corresponde ao Curso de Especialização em Criminologia não conferente de grau...",,Mestrado,4 Semestres / 120 ECTS
119,https://sigarra.up.pt/fdup/pt/cur_geral.cur_view?pv_curso_id=588,Mestrado em Direito ,"A criação do ciclo de estudos conducente ao grau de mestre em Direito da Faculdade de Direito da Universidade do Porto foi aprovada por deliberação do Senado da Universidade do Porto em 25 de outubro de 2006 (Deliberação nº. 699/2007, D.R. II Série nº 76 de 18 de abril de 2007), tendo sido registado com o nº R/B-Cr 331/2007. Foi posteriormente, aprovada uma alteração à estrutura curricular deste Ciclo de Estudos, por Despacho Reitoral de 9 de Fevereiro de 2012, publicada por Despacho n. 3023-2012, DR II Série, n.º 43, de 29 de Fevereiro e retificada por Declaração de retificação n.º 1579/2012. D.R. n.º 238, Série II de 2012-12-10. Foi posteriormente aprovada uma alteração à estrutura curricular, tendo sido publicada por Despacho em Diário da República e rectificada por  Declaração de retificação n.º 667/2016 em Diário da República, 2.ª série &#8212, N.º 119 &#8212, 23 de junho de 2016.",,Mestrado,4 Semestres / 120 ECTS
120,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1079,Mestrado em Contabilidade e Controlo de Gestão ,"O Mestrado em Contabilidade e Controlo de Gestão dirige-se a atuais e futuros profissionais em Contabilidade e Controlo de Gestão, oferecendo uma formação avançada nestas duas áreas nucleares, e também em outras áreas relevantes para o exercício da profissão, como Finanças e Fiscalidade.","Contabilidade Financeira, Controlo de Gestão, Finanças e Fiscalidade",Mestrado,4 Semestres / 120 ECTS
121,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1045,Mestrado em Economia ,"O Mestrado em Economia da FEP oferece, em continuidade, formação em Ciências Económicas destinada, em particular, a estudantes recém-licenciados (ou com grau equivalente no estrangeiro) nas áreas de Economia, Finanças e Gestão. Tem como principal objetivo reforçar a formação de base em Economia através do aprofundamento da teoria económica e dos instrumentos de análise económica, complementando com uma especialização de nível intermédio em áreas de aplicação da Economia. Desta forma, permite preparar os estudantes para a prossecução de carreiras profissionais exigentes e para o acesso a programas de investigação científica / doutoramento. Os estudantes inscritos no Mestrado em Economia (english track) são elegíveis para integrar o programa QTEM. A FEP é o único parceiro académico português da QTEM, uma rede internacional que reúne algumas das mais prestigiadas escolas de Economia e Gestão e parceiros empresariais de topo do mundo.","Com uma sólida formação teórica e prática, os diplomados do Mestrado em Economia estão habilitados a prosseguir carreiras profissionais ou académicas exigentes em instituições públicas ou privadas, nacionais ou internacionais, tais como: Instituições financeiras, Entidades reguladoras, Entidades auditoras e consultoras, Empresas não financeiras, Organismos da administração pública central ou local, Organismos económico-financeiros internacionais , Organizações não governamentais, Instituições de ensino e investigação, etc.",Mestrado,4 Semestres / 120 ECTS
124,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1037,Mestrado em Economia e Gestão da Inovação ,"Destinado a profissionais que pretendam desenvolver/consolidar atividade no quadro da gestão dos processos de inovação nas empresas e organizações, o Mestrado em Economia e Gestão da Inovação da FEP habilita os estudantes para carreiras ligadas às diferentes vertentes da inovação. O curso visa contribuir, desta forma, para uma eficaz inserção dos estudantes no mercado de trabalho, bem como para potenciar a capacidade de inovação do tecido empresarial e organizacional.","Associações empresariais, Entidades públicas, Instituições bancárias, Instituições de ciência e tecnologia, Associações ou agências de desenvolvimento",Mestrado,4 Semestres / 120 ECTS
125,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1040,Mestrado em Economia e Gestão de Recursos Humanos ,"Orientado para futuros profissionais na área da gestão de recursos humanos ou para quem já tem experiência profissional na área, o Mestrado em Economia e Gestão de Recursos Humanos da FEP oferece uma formação analítica sólida, complementada com o desenvolvimento das competências necessárias para uma carreira profissional centrada na gestão de pessoas e no desenvolvimento de políticas dirigidas ao mercado de trabalho.","Direção de recursos humanos, Estudos do mercado de trabalho, Consultoria em recursos humanos",Mestrado,4 Semestres / 120 ECTS
126,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1036,Mestrado em Economia e Gestão do Ambiente ,"O Mestrado em Economia e Gestão do Ambiente (MEGA) da FEP é um programa que procura dar resposta à necessidade de formação avançada nas áreas do Ambiente e Energia, sentida por organizações de diverso tipo, em virtude dos crescentes desafios com que se confrontam. Os seminários com profissionais de renome, as visitas de estudo a organizações e estágios curriculares são uma imagem de marca do curso, direcionado para a qualificação de profissionais competentes, agentes de mudança, capazes de fazer a diferença na tomada de decisões estratégicas das organizações.","Empresas onde as questões ambientais e energéticas são particularmente relevantes.), Empresas com gabinetes de gestão ambiental e/ ou integradas no mercado de CO2, Bancos, Seguradoras e Empresas de Auditoria e Consultoria, Organizações com competência ao nível da exploração e gestão dos recursos naturais, nomeadamente recursos hídricos, pescas, florestas, agricultura, turismo, energia e resíduos.",Mestrado,4 Semestres / 120 ECTS
127,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1050,Mestrado em Economia e Gestão Internacional ,"O Mestrado em Economia e Gestão Internacional (MEGI) da FEP é um curso especializado e profissionalizante. Com um enfoque vincadamente internacional, destina-se a formar profissionais para carreiras que impliquem um conhecimento sólido do funcionamento da economia global e da gestão empresarial num contexto internacional em mudança permanente.","Gestão estratégica internacional, Marketing internacional, Comércio nternacional, Investimento internacional",Mestrado,120 ECTS
128,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1084,Mestrado em Finanças ,"O Master in Finance é um programa de cariz internacional, totalmente ministrado em inglês, com conteúdos reconhecidos pelo Instituto CFA (Chartered Financial Analyst). O curso oferece uma formação avançada na área de Finanças, com um foco particular nas Finanças Corporativas e nos Mercados Financeiros e adotando uma perspetiva prática cuidadosamente acompanhada de um elevado rigor científico.","Bancos de investimento, Bancos comerciais,Fintech, Companhias de seguros, Empresas produtoras, na área da gestão financeira",Mestrado,4 Semestres / 120 ECTS
129,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1082,Mestrado em Finanças e Fiscalidade ,"O Mestrado em Contabilidade e Controlo de Gestão da FEP visa formar profissionais que supram as necessidades das organizações na área da Contabilidade e do Controlo de Gestão. Entre as competências desenvolvidas ao longo do curso incluem-se o domínio da produção e interpretação da informação contabilística e de gestão, o conhecimento aprofundado da vertente financeira e fiscal da organização, e a capacidade para desenhar e gerir sistemas de informação empresarial e sistemas de informação contabilística em particular.","Contabilidade Financeira, Controlo de Gestão,Finanças e Fiscalidade",Mestrado,4 Semestres / 120 ECTS
130,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1081,Mestrado em Gestão ,"O Mestrado em Gestão da FEP pretende proporcionar uma formação sólida nas áreas-chave da Gestão, permitindo o aprofundamento de conhecimentos em uma ou mais áreas de especialização. Num contexto de desenvolvimento das competências sociais dos seus estudantes, duas ideias-chavebalizam a formação ministrada: a empregabilidade ea internacionalização.","Finanças, Estratégia, Marketing, Vendas, Operações, Recursos Humanos, Consultoria, Auditoria",Mestrado,4 Semestres / 120 ECTS
131,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1083,Mestrado em Gestão Comercial ,"O Mestrado em Gestão Comercial da FEP visa dotar os participantes das competências técnicas e comportamentais indispensáveis ao exercício de funções de relevo na área da Gestão Comercial. O curso está desenhado para quem pretenda promover a sua valorização profissional, e também para quem necessite de uma formação científica de base para seguir ou evoluir numa carreira na área comercial.","Distribuição retalhista e grossista, Automóvel, Banca, Indústria, Prestação de serviços (saúde, farmacêutica, informática, tecnologias/ comunicação, consultoria, engenharia...).",Mestrado,4 Semestres / 120 ECTS
132,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=30761,Mestrado em Gestão de Operações de Retalho ,"O ciclo de estudos conducente ao grau de Mestre em Gestão de Operações de Retalho é composto por duas componentes: a) uma componente modular, constituída pelo conjunto organizado de Unidades Curriculares (UC) obrigatórias, a que correspondem 30 ECTS (1.º Semestre). Globalmente, esse conjunto de UC visam o desenvolvimento e aprofundamento articulado de conhecimentos teóricos e competências práticas especificas do domínio da Gestão das Operações de Retalho, b) um trabalho de projeto, original e especialmente realizado para este fim, a que corresponde 30 ECTS do total dos 60 créditos ECTS e cuja defesa em provas públicas permitirá a obtenção do grau de Mestre em Gestão de Operações de Retalho.",,Mestrado,2 Semestres
133,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1071,Mestrado em Gestão de Serviços ,O Mestrado em Gestão de Serviços (MGS) da FEP visa o aprofundamento de conhecimentos e o desenvolvimento de competências que possibilitem a utilização de conceitos e modelos especializados na Gestão de Serviços. Os conhecimentos ministrados no curso permitirão a tomada dedecisões e o exercício de múltiplas funções de nívelintermédio e superior em organizações de serviços.,"Banca, Seguros, Saúde, Telecomunicações, Ensino, Comércio, Consultoria, Auditoria, Turismo",Mestrado,4 Semestres / 120 ECTS
134,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1041,Mestrado em Gestão e Economia de Serviços de Saúde ,"O Mestrado em Gestão e Economia de Serviços de Saúde (MGESS) da FEP visa dotar os participantes de formação técnica e científica, multidisciplinar e abrangente, que os habilite a exercer funções de direção e chefia de serviços desaúde. O curso tem especial interesse para Médicos, Farmacêuticos, Enfermeiros, Técnicos Superiores de Saúde, entre outros profissionais de nível superior que pretendam adquirir conhecimentos ou exercer funções de gestão e direção de serviços de saúde.","Gestão e direção de Serviços de Saúde, incluindo a administração hospitalar, direção de clínicas ou farmácias e serviços na área médica ou enfermagem",Mestrado,4 Semestres / 120 ECTS
135,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1078,Mestrado em Marketing ,"O Mestrado em Marketing da FEP proporciona uma formação profissionalizante e especializadaem Marketing. Para além de oferecer um aprofundamento dos conhecimentos, o curso desenvolve competências que permitem uma efetiva aplicação práticade ferramentas de gestão no exercício de funções na área do Marketing.","Marketing, Comunicação, Vendas, Estratégia,Marketing Digital",Mestrado,4 Semestres / 120 ECTS
136,https://sigarra.up.pt/fep/pt/cur_geral.cur_view?pv_curso_id=1080,"Mestrado em Modelação, Análise de Dados e Sistemas de Apoio à Decisão ","O Mestrado em Modelação, Análise de Dados e Sistemas de Apoio à Decisão da FEP destina-se a decisores que pretendam acrescentar valor às suas capacidades estratégicas, tirando partido dos sistemas de informação de apoio à decisão e da análise de dados, assim como a especialistas em sistemas de informação ou estatística que pretendam participar no desenvolvimento de ambientes computacionais de apoio à decisão. Ao longo do curso, os participantes adquirem as competências indispensáveis ao exercício de funções de relevo nas áreas de análise de dados e extração de conhecimento de bases dados.","Gestão de projetos, Business Intelligence, Gestão de Crédito , Data Analysis, Gestão e programação de websites, Empresas que desenvolvem aplicações de apoio à decisão, Docência, Investigação",Mestrado,4 Semestres / 120 ECTS
137,https://sigarra.up.pt/feup/pt/cur_geral.cur_view?pv_curso_id=22821,Mestrado em Bioengenharia ,"Resultado da colaboração entre a FEUP e o ICBAS, o Mestrado em Bioengenharia da U.Porto garante uma formação especializada, no sentido de abordar de uma forma multidisciplinar problemas complexos de biomedicina e de biotecnologia industrial, sob as perspetivas da engenharia dos dispositivos, de processos e da engenharia molecular. Pretende-se que os graduados sejam capazes de conceber, projetar, implementar ou manter sistemas e serviços em domínios específicos da Bioengenharia, bem como realizar projetos de investigação científica de alto nível de carácter fundamental e/ou aplicado.","Especialização em Engenharia Biomédica - instrumentação biomédica, processamento e análise de sinais e imagens biomédicas, dispositivos médicos (próteses externas e internas), engenharia de tecidos (nomeadamente para medicina regenerativa) telemedicina, bioinformática, robótica médica (cirurgia minimamente invasiva), e biónica.Especialização em Engenharia Biológica - indústrias de processos químico-biológicos (farmacêutica, alimentar, cosméticos, aromas) e de valorização de materiais naturais (madeira, couro, materiais e produtos de origem marinha), ambiente e saúde ambiental (tratamento de resíduos contaminados, qualidade ambiental em unidades hospitalares e empresas da área da saúde).Especialização em Bioengenharia Molecular- sectores onde é prioritário a conceção e desenvolvimento de novos produtos com base em biologia molecular, particularmente fármacos e sistemas de diagnóstico.",Mestrado,4 Semestres / 120 ECTS
138,https://sigarra.up.pt/feup/pt/cur_geral.cur_view?pv_curso_id=737,Mestrado em Ciência da Informação ,O Mestrado em Ciência da Informação (MCI) proporciona uma formação avançada em Ciência da Informação dirigida a quem deseja prosseguir uma carreira profissional ou de investigação nesta área. Este mestrado é da responsabilidade conjunta da Faculdade de Engenharia e da Faculdade de Letras da Universidade do Porto.,"Os mestres em CI são gestores de informação. Estão preparados para posições nos serviços de informação existentes (nas bibliotecas, arquivos e serviços de documentação), para integrar equipas que desenvolvem sistemas de informação, conceber novos serviços de informação (desmaterialização, gestão de documentos, fluxos de trabalho de processos, sistemas de colaboração, redes sociais) e, em última análise, tornarem-se Chief Information Officer (CIO) em organizações privadas e públicas.",Mestrado,4 Semestres / 120 ECTS
139,https://sigarra.up.pt/feup/pt/cur_geral.cur_view?pv_curso_id=617,Mestrado em Engenharia Biomédica ,"O Mestrado em Engenharia Biomédica (MEB) da FEUP cobre um vasto leque de domínios da Engenharia Biomédica, e destina-se a satisfazer a procura de formação especializada, em termos científicos e técnicos, de licenciados em Engenharia, Matemática, Física, Química, e cursos afins, interessados numa atividade destacada em instituições e em empresas do setor da Saúde.","Investigação e desenvolvimento em laboratórios, particulares ou do Estado, Desenvolvimento de próteses e órgãos artificiais, Conceção de sistemas de monitorização de dados fisiológicas ou de diagnóstico, Conceção de implantes eletrónicos e atuadores de apoio à realização de terapias, Desenvolvimento de aplicações de software para a prestação e gestão de cuidados de saúde, Ensino e formação de recursos humanos no domínio da tecnologia aplicada à saúde, Elaboração, avaliação, verificação da adequação e cumprimento de normas da tecnologia biomédica, Planeamento, organização, e verificação de instalações dedicadas à prática de atos médicos, Assessoria na elaboração de requisitos e procedimentos para a aquisição e verificação de bens e serviços de tecnologia biomédica.",Mestrado,4 Semestres / 120 ECTS
